MeasID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,Ballotquestion,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,typerec,topicrec
201200182,2012,28,2,NAPA,11/6/2012,Calistoga,2,M,B,"Shall Ordinance No. 681 approved by the City Council be adopted to establish certain planned development regulations for the property located on and near 400 Silverado Trail, Calistoga which will allow the development of the Silver Rose resort and residential project?",70,Ordinance,22,Land Use: Zoning/Projects,1079,781,1860,0.580108,M,1,Pass,0,201200220,1079,781,1860,0.580108,1,Pass,70,20
201200034,2012,28,1,NAPA,11/6/2012,Napa,2,M,S,"Shall Napa County Ordinance 2012-01 be adopted? (This Ordinance, if approved by the voters , amends the Napa County Code to change the existing requirement that Napa County Airport Runway 18 Right-36 Left be designed and constructed to a maximum dual-wheel load-bearing strength of fifty thousand (50,000) pounds and instead require that Napa County Airport Runway 18 Right-36 Left be designed and constructed in accordance with Federal Aviation Administration standards whenever repair/replacement of the runway is needed).",70,Ordinance,22,Land Use: Zoning/Projects,39333,11329,50662,0.776381,M,1,Pass,0,201200221,39333,11329,50662,0.776381,1,Pass,70,20
201200035,2012,28,1,NAPA,11/6/2012,Napa,2,M,T,"Shall Ordinance No. 2012-01 be adopted? (If adopted, revenues will be used exclusively to fix potholes, repair, maintain and improve local streets, roads and sidewalks in Napa, American Canyon , SI. Helena, Calistoga, Yountville, and unincorporated areas within Napa County, by extending an expiring one-half percent sales tax for 25 years, resulting in no new increase in existing local sales tax rates. All revenues will be subject to strict, local citizen oversight and annual independent audits).",4,Sales Tax,62,Transport: Roads,39462,13313,52775,0.74774,T,1,PassT,0,201200222,39462,13313,52775,0.74774,1,PassT,1,60
201200036,2012,28,1,NAPA,11/6/2012,Napa,2,M,U,"(INITIATIVE) Shall the Angwin General Plan Amendment Initiative be adopted? (The Initiative, if approved by the voters, would redesignate certain lands in Angwin from Urban Residential to Agricultural, Watershed and Open Space (AWOS) or Public Institutional, permit modernization and expansion of an existing sewage treatment facility west of Howell Mountain Road despite its AWOS designation, and prohibit further subdivision of Public Institutional Lands countywide).",40,Initiative,22,Land Use: Zoning/Projects,20101,30761,50862,0.395207,M,2,Fail,0,201200223,20101,30761,50862,0.395207,2,Fail,40,20
201200037,2012,28,1,NAPA,11/6/2012,Napa,2,M,V,"Shall Resolution No. 2012-086 and Ordinance No. 2012-02 be adopted? (The Resolution and Ordinance, if approved by the voters, would permit the existing restaurant and banquet facilities at the existing Chardonnay golf course to be open to the general public as well as to golf patrons, club members, and their guests).",70,Ordinance,76,Facilities: Sports Facilities,45449,6524,51973,0.874473,M,1,Pass,0,201200224,45449,6524,51973,0.874473,1,Pass,70,70
201200408,2012,28,3,NAPA,11/6/2012,St. Helena Unified,2,M,C,"To improve student achievement, college/career readiness, and student safety by upgrading classrooms and instructional technology for improved teaching/learning in technology, science, math and other core subjects; replacing/constructing/improving school facilities, including the high school auditorium, and safer playing fields; and improving energy efficiency/conservation, generating savings to support instruction, shall St. Helena Unified School District issue bonds not to exceed $30 million, at legal interest rates, with citizens’ oversight, annual audits and all funds benefiting local schools?",11,GO Bond,11,Education: Bonds,2782,1887,4669,0.595845,F,1,PassF,0,201200225,2782,1887,4669,0.595845,1,PassF,10,10
201200038,2012,29,1,NEVADA,6/5/2012,"Mystic Mine, CSD",1,M,C,"Shall Ordinance No. 2012-01 of the Mystic Mine Community Services District be adopted to:(i) increase the existing road tax from $120 to $200 per parcel per year to pay for road maintenance and improvements, (ii) make other changes to the tax as stated in the Ordinance and (iii) establish a spending limit of $30,000 in accordance with Article XIIIB of the California Constitution?",3,Property Tax,62,Transport: Roads,41,28,69,0.594203,T,2,FailT,0,201200226,41,28,69,0.594203,2,FailT,1,60
201200183,2012,29,2,NEVADA,11/6/2012,Grass Valley,2,M,M,Shall the Grass Valley Charter of 2012 be adopted to update the City's 1953 Charter to remove outdated language and to reflect changes in the City and in the law that applies the City since 1953?,20,Charter Amendment,40,Governance,3631,920,4551,0.797847,M,1,Pass,0,201200227,3631,920,4551,0.797847,1,Pass,20,40
201200184,2012,29,2,NEVADA,11/6/2012,Grass Valley,2,M,N,"For such general fund purposes as restoring police and fire staffing, replacing police and fire equipment, and repairing City streets, shall a half-cent ($0.005) transactions and use tax (""sales tax"") be adopted, requiring yearly review by an independent auditor and by a Citizens Oversight Committee, provided the tax must end in 10 years and may end sooner if other City sales taxes return to 2007 levels before then?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,3155,1593,4748,0.66449,T,2,FailT,0,201200228,3155,1593,4748,0.66449,2,FailT,1,110
201200185,2012,29,2,NEVADA,11/6/2012,Nevada City,2,M,L,"To preserve the safety, public services and quality of life in Nevada City, shall a three-eights cent per one dollar retail transactions and use tax (sales tax) be temporarily imposed and collected within the City of Nevada City for a period of five (5) years to be used for general municipal purposes, including funding for essential eservices such as police, fire, parks and trails, and general community services?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,1285,431,1716,0.748834,T,1,PassT,0,201200229,1285,431,1716,0.748834,1,PassT,1,110
201200409,2012,29,3,NEVADA,11/6/2012,Pleasant Ridge Union Elementary,2,M,K,"Shall the Pleasant Ridge Union School District be authorized to levy a temporary special tax for a period of five years at an annual rate of $92.00 per parcel to fund essential school programs and services including, Gifted and Talendted Educational Programs, Visual and Performing Arts, Counseling and Nursing Services, Libraries, Technology, Equipment and Curriculum, Academic Programs, Student Athletics, Auxillary/Extracurricular Academic Programs, Physical Education?",3,Property Tax,10,Education,4131,6718,10849,0.380772,T,2,FailT,0,201200230,4131,6718,10849,0.380772,2,FailT,1,10
201200410,2012,30,3,ORANGE,6/5/2012,Brea-Olinda Unified,2,M,E,"To acquire, construct and modernize classrooms/school facilities, including career and technical facilities to better prepare students for college and the workforce, increase access to modern classroom technology, improve student safety, and make energy efficiency improvements to reduce operating costs and put more money into the classroom, shall the Brea Olinda Unified School District be authorized to issue up to $54,000,000 in bonds at legal interest rates, with independent citizens’ oversight, annual audits, and no money for administrator salaries?",11,GO Bond,11,Education: Bonds,3254,3467,6721,0.484154,F,2,FailF,0,201200231,3254,3467,6721,0.484154,2,FailF,10,10
201200186,2012,30,2,ORANGE,6/5/2012,Cypress,2,M,L,"Shall the ordinance approving the amendment to the Cypress Business & Professional Center Specific Plan to allow additional uses, including market-rate senior citizen housing, assisted living facilities, professional offices, including medical services, and mixed-use commercial, in
a planning area adjacent to Katella Avenue with related General Plan amendments and a zone change be adopted?",70,Ordinance,22,Land Use: Zoning/Projects,5071,2167,7238,0.700608,M,1,Pass,0,201200232,5071,2167,7238,0.700608,1,Pass,70,20
201200187,2012,30,2,ORANGE,6/5/2012,Fullerton,2,R,1,"Shall F. Richard ""Dick"" Jones be recalled (removed) from the office of City Council Member?",50,Recall,46,Governance: Recall,13192,6911,20103,0.65622,M,1,Pass,0,201200233,13192,6911,20103,0.65622,1,Pass,50,40
201200188,2012,30,2,ORANGE,6/5/2012,Fullerton,2,R,2,Shall Pat McKinley be recalled (removed) from the office of City Council Member?,50,Recall,46,Governance: Recall,13151,6857,20008,0.657287,M,1,Pass,0,201200234,13151,6857,20008,0.657287,1,Pass,50,40
201200189,2012,30,2,ORANGE,6/5/2012,Fullerton,2,R,3,Shall Don Bankhead be recalled (removed) from the office of City Council Member?,50,Recall,46,Governance: Recall,13132,6880,20012,0.656206,M,1,Pass,0,201200235,13132,6880,20012,0.656206,1,Pass,50,40
201200039,2012,30,1,ORANGE,6/5/2012,Orange,2,M,B,Shall the ordinance amending the County Charter to require that members of the Orange County Board of Supervisors enroll in the minimum pension plan option offered to County employees be adopted?,20,Charter Amendment,42,Governance: Personnel/Labor Relations,273160,104257,377417,0.723762,M,1,Pass,0,201200236,273160,104257,377417,0.723762,1,Pass,20,40
201200040,2012,30,1,ORANGE,6/5/2012,Orange,2,M,M,Shall the Ordinance changing the office of Public Administrator for the County of Orange from an elected office to an appointed office be adopted?,70,Ordinance,43,Governance: Organization,152135,233054,385189,0.394962,M,2,Fail,0,201200237,152135,233054,385189,0.394962,2,Fail,70,40
201200411,2012,30,3,ORANGE,6/5/2012,Savanna Elementary,2,M,G,"To protect the quality of education and provide safe, modern school facilities, shall Savanna Elementary School District complete repairs, renovations to outdated classrooms and facilities, upgrade classrooms and computer systems to keep pace with technology, improve student safety, fire and security systems, and support and protect high-quality academic instruction in math, science, reading and writing, by issuing 28.75 million dollars in bonds at legal interest rates, with independent audits, citizen oversight, and all money staying local?",11,GO Bond,11,Education: Bonds,1715,1173,2888,0.593837,F,1,PassF,0,201200238,1715,1173,2888,0.593837,1,PassF,10,10
201200191,2012,30,2,ORANGE,6/5/2012,Stanton,2,M,J,"Shall the existing utility user tax, approved by the voters in 2001 at the rate of 5%, be increased to the rate of 7.5%, applied to all utility services, with an annual adjustment for
inflation according to the Consumer Price Index, for the funding of general city services and programs, provided that existing exemptions from the tax remain?",5,Utility Tax,112,Revenues: Tax Creation/Incr./Contin.,1463,1800,3263,0.44836,M,2,Fail,0,201200239,1463,1800,3263,0.44836,2,Fail,1,110
201200190,2012,30,2,ORANGE,6/5/2012,Stanton,2,A,K,"(ADVISORY) Should the City Council give priority to the following vital City programs and services in allocating money available in the City’s general fund: providing for public safety by continuing and preserving police, fire and paramedic services; retain Stanton’s support for school programs; restoring adequate reserves and funding economic growth and jobs?",30,Advisory,100,General Services,2351,904,3255,0.722273,M,1,Pass,0,201200240,2351,904,3255,0.722273,1,Pass,30,100
201200192,2012,30,2,ORANGE,6/5/2012,Yorba Linda,2,M,H,Shall ordinances be adopted amending the Yorba Linda General Plan and zoning requirements to allow the development of additional housing units and increased building heights within the Office Commercial and Support Commercial sub-areas of the Savi Ranch Planned Development zone in the City in furtherance of meeting state mandated affordable housing laws?,70,Ordinance,22,Land Use: Zoning/Projects,8477,5474,13951,0.607627,M,1,Pass,0,201200241,8477,5474,13951,0.607627,1,Pass,70,20
201200193,2012,30,2,ORANGE,6/5/2012,Yorba Linda,2,M,M,"Shall ordinances be adopted amending the General Plan, Town Center Specific Plan, and zoning requirements to allow additional housing units at specific locations, some with increased building heights, in furtherance of meeting state mandated affordable housing laws, at northeast corner Yorba Linda/Prospect, south side Bastanchury between Lakeview/Plumosa, northeast corner Lakeview/Altrudy, east side Lakeview south Lemon, southeast corner Yorba Linda/Eureka, east side Lakeview at Mariposa, and east side Plumosa south Avolinda?",70,Ordinance,81,Housing: Affordable,7400,6464,13864,0.533756,M,1,Pass,0,201200242,7400,6464,13864,0.533756,1,Pass,70,80
201200194,2012,30,2,ORANGE,11/6/2012,Brea,2,M,T,"Shall the ordinance ""A Measure Regarding Limits on City Administrative and Legislative Compensation Applicable to the City of Brea"" be adopted?",70,Ordinance,42,Governance: Personnel/Labor Relations,8681,7389,16070,0.540199,M,1,Pass,0,201200243,8681,7389,16070,0.540199,1,Pass,70,40
201200195,2012,30,2,ORANGE,11/6/2012,Brea,2,M,U,"Shall the ordinance ""A Measure Adding Procedural Requirements Related to Public Records Act Requests Made to the City of Brea and Modifying Open Meeting Law Requirements Applicable to the City of Brea"" be adopted?",70,Ordinance,40,Governance,6903,8917,15820,0.436346,M,2,Fail,0,201200244,6903,8917,15820,0.436346,2,Fail,70,40
201200412,2012,30,3,ORANGE,11/6/2012,Coast Community College,2,M,M,"To address severe State cuts, prepare students/returning veterans for universities/jobs by expanding classrooms and courses in science, technology, engineering/ math, improving active military/veterans educational resources, repairing decaying walls, fire/drainage systems, leaking roofs, removing asbestos, upgrading technology, acquiring, constructing, repairing facilities, sites, equipment, shall Coast Community College District issue $698,000,000 in bonds at legal rates, with financial safeguards/audits, NO money
for administrators' salaries/pensions, prohibiting Sacramento from taking these local funds?",11,GO Bond,11,Education: Bonds,134619,100843,235462,0.571723,F,1,PassF,0,201200245,134619,100843,235462,0.571723,1,PassF,10,10
201200196,2012,30,2,ORANGE,11/6/2012,Costa Mesa,2,M,V,Shall the City of Costa Mesa adopt a Proposed Charter as approved by the City Council?,20,Charter Amendment,40,Governance,13806,20529,34335,0.402097,M,2,Fail,0,201200246,13806,20529,34335,0.402097,2,Fail,20,40
201200413,2012,30,3,ORANGE,11/6/2012,Fountain Valley Elementary,2,M,N,"To upgrade instructional technology in all classrooms and electrical wiring and power in all schools to accommodate computer and technology needs so that our students receive the necessary education to compete in the 21st Century, to renovate classrooms, sites, facilities nad acquire equipment, shall Fountain Valley Schoo District issue $23,500,000 in bonds at legal rates, mandate Citizen Oversight, annual independent annual audits, no money for teacher/administraors' salaries or pensions and all funds benefiting only Fountiain Valley schools?",11,GO Bond,11,Education: Bonds,11987,11424,23411,0.512024,F,2,FailF,0,201200247,11987,11424,23411,0.512024,2,FailF,10,10
201200197,2012,30,2,ORANGE,11/6/2012,Fullerton,2,M,W,"Shall Ordinance No. 3169, entitled ""An Ordinance of the City Council of the City of Fullerton, California, Approving a Development Agreement Between Pacific Coast Homes and
the City of Fullerton Pursuant to California Government Code Sections 65864 Through 65869.5 for Property Located at 2701 Rosecrans Avenue That Provides Public Benefits to the City of Fullerton, Including Dedication of Approximately 283 Acres of Open Space, Endowment for Habitat Management, Support Grant for Perpetual Maintenance of
Recreation Facilities and Other Benefits in Exchange for Granting the Property Owner a Vested Right to Build the Project in Accordance with Approved Plans,"" be adopted?",70,Ordinance,22,Land Use: Zoning/Projects,17551,27253,44804,0.391728,M,2,Fail,0,201200248,17551,27253,44804,0.391728,2,Fail,70,20
201200198,2012,30,2,ORANGE,11/6/2012,Fullerton,2,M,X,"Shall Ordinance No. 3183 be approved by the voters to amend Chapter 7.26 of the Fullerton Municipal Code to permit the sale, possession and use of safe and sane fireworks in the City of Fullerton?",70,Ordinance,200,Other,24067,21231,45298,0.531304,M,1,Pass,0,201200249,24067,21231,45298,0.531304,1,Pass,70,200
201200199,2012,30,2,ORANGE,11/6/2012,Garden Grove,2,M,Y,"Shall an Ordinance amending the Garden Grove Municipal Code to increase the Hotel Visitors Tax from 13% to 14.5% and to clarify the scope and manner in which the Hotel
Visitors Tax applies be adopted to help preserve general City services such as police and fire protection, street operations and maintenance, and parks and recreation
services?",9,Transient Occupancy Tax,112,Revenues: Tax Creation/Incr./Contin.,29392,14830,44222,0.664647,M,1,Pass,0,201200250,29392,14830,44222,0.664647,1,Pass,1,110
201200200,2012,30,2,ORANGE,11/6/2012,Huntington Beach,2,M,AA,"Without increasing taxes or rates, shall Ordinance No. 3953, which provides that the City's existing taxes, assessments and property related fees apply to Sunset Beach, recently annexed to the City, so those measures apply equally to all residents, property owners, transients, business owners and visitors in the City to fund City services such as police, fire, street repair, parks and libraries, provided that existing exemptions for low-income seniors and disabled residents continue, be approved?",70,Ordinance,110,Revenues,65307,12395,77702,0.84048,M,1,Pass,0,201200251,65307,12395,77702,0.84048,1,Pass,70,110
201200201,2012,30,2,ORANGE,11/6/2012,Huntington Beach,2,M,Z,"Shall the proposed Charter Amendment, amending Section 607 of the Charter of the City of Huntington Beach entitled Tax Limits, as set forth in the proposed measure be approved?",20,Charter Amendment,110,Revenues,37884,38707,76591,0.494627,M,2,Fail,0,201200252,37884,38707,76591,0.494627,2,Fail,20,110
201200202,2012,30,2,ORANGE,11/6/2012,Irvine,2,M,BB,"Shall an ordinance be adopted to direct the City of Irvine to provide financial support to Irvine schools, through the Irvine Educational Partnership Fund and the Challenge Match
Grant programs, on the terms and conditions specified in the ordinance, for three fiscal years commencing with Fiscal Year 2013-2014?",70,Ordinance,10,Education,49619,21278,70897,0.699874,M,1,Pass,0,201200253,49619,21278,70897,0.699874,1,Pass,70,10
201200414,2012,30,3,ORANGE,11/6/2012,La Habra City Elementary,2,M,O,"To modernize and improve classrooms and support facilities, upgrade libraries and science labs, increase student and teacher access to computers and modern classroom technology, improve student safety, replace leaky roofs and upgrade lighting, window, utility, heating, and ventilation systems to reduce annual operating costs shall the La Habra City School District be authorized to issue up to $31,000,000 in bonds at legal interest rates, with an independent Citizens' Oversight Committee, annual
audits, and no money for administrator salaries?",11,GO Bond,11,Education: Bonds,8874,5615,14489,0.612465,F,1,PassF,0,201200254,8874,5615,14489,0.612465,1,PassF,10,10
201200203,2012,30,2,ORANGE,11/6/2012,Laguna Beach,2,M,CC,"Shall an ordinance be adopted to impose a parcel tax of $120 per year on each parcel of property in the City, unless exempted, for a twenty-year period for the acquisition of land for the permanent preservation of open space with the City?",3,Property Tax,23,Land Use: Open Space,5836,7185,13021,0.448199,T,2,FailT,0,201200255,5836,7185,13021,0.448199,2,FailT,1,20
201200204,2012,30,2,ORANGE,11/6/2012,Los Alamitos,2,M,DD,"Shall an ordinance be adopted to reduce the rate of the City's tax on telecommunications users from 6% to 5%, modernize the language to treat taxpayers equally, regardless of technology used, and continue to use the proceeds to fund general municipal services, such as safety, parks and recreation, and street maintenance?",5,Utility Tax,111,Revenues: Tax Repeal/Reduction/Limit,3076,1276,4352,0.706801,M,1,Pass,0,201200256,3076,1276,4352,0.706801,1,Pass,1,110
201200205,2012,30,2,ORANGE,11/6/2012,Newport Beach,2,M,EE,"Shall the Charter be amended to: prohibit red light cameras; expand conflicts of interest protections; make revisions to Council regulations, powers, and procedures; uniformly set officer compensation; allow offsite administrative offices; adjust officers’ powers and duties; adjust board/commission duties, regulations, and formation; refine financial reporting requirements; consolidate and maintain Council compensation at current levels; delete outdated sections; clarify existing sections; prohibit class action claims; remove duplicative language; and align sections with State law?",20,Charter Amendment,40,Governance,23046,17532,40578,0.567943,M,1,Pass,0,201200257,23046,17532,40578,0.567943,1,Pass,20,40
201200415,2012,30,3,ORANGE,11/6/2012,Ocean View Elementary,2,M,P,"To upgrade 1960’s era schools/provide 21st Century education by retaining excellent teachers, improving math/science/technology classrooms, upgrading
fire alarms, smoke detectors, earthquake safety, handicap accessibility, fixing leaky roofs, plumbing/electrical systems, removing asbestos/lead paint, constructing, repairing, acquiring equipment, sites/facilities, shall Ocean View School District issue $198,000,000 in bonds at legal rates, requiring annual independent audits, Citizen’s Oversight, no money for administrators’ salaries/pensions and prohibiting Sacramento from taking these local funds?",11,GO Bond,11,Education: Bonds,18700,15997,34697,0.538951,F,2,FailF,0,201200258,21230,16697,37927,0.55976,1,PassF,10,10
201200206,2012,30,2,ORANGE,11/6/2012,Orange,2,M,FF,"Shall Resolution No. 10566, which included textual amendments to the Orange Park Acres Plan and affirmed the general plan land use designation of Other Open Space and Low Density (1 acre) in connection with the proposed Ridgeline Equestrian Estates project, be adopted?",70,Ordinance,22,Land Use: Zoning/Projects,19809,25655,45464,0.435707,M,2,Fail,0,201200259,19809,25655,45464,0.435707,2,Fail,70,20
201200416,2012,30,3,ORANGE,11/6/2012,Rancho Santiago Community College,2,M,Q,"To better prepare Santa Ana College students for success in college/careers by upgrading career training facilities for science, nursing, technology and the trades, repair, construct, acquire classrooms, facilities, equipment, upgrade outdated classrooms and computer systems to keep pace with technology, improve student safety, security systems, and qualify for millions in State matching funds, shall the Santa Ana College Improvement District No. 1 of the Rancho Santiago Community College District issues $198,000,000 in bonds at legal rates, with independent citizen oversight, no money for administrators, all money staying local",11,GO Bond,11,Education: Bonds,45981,17370,63351,0.725813,F,1,PassF,0,201200260,45981,17370,63351,0.725813,1,PassF,10,10
201200417,2012,30,3,ORANGE,11/6/2012,Rowland Unified,2,M,R,"To continue to upgrade Rowland Unified schools, repair, equip, construct and/or reconstruct classrooms, roofs, multiuse facilities, gyms/athletic facilities, libraries, science & technology labs, and construct permanent classrooms to replace temporary portables, shall Rowland Unified School District issue $158.8 million in bonds at legal interest rates, with no funds for administrative salaries or employee pensions, with mandatory annual audits and independent citizen oversight?",11,GO Bond,11,Education: Bonds,16,47,63,0.253968,F,2,FailF,1,201200180,17181,8284,25465,0.674691,1,PassF,10,10
201200207,2012,30,2,ORANGE,11/6/2012,Santa Ana,2,M,GG,"Shall the Charter of the City of Santa Ana be amended to establish and impose upon the office of Mayor term limits of no more than four (4) two-year terms, commencing with the term beginning December 11, 2012?",20,Charter Amendment,43,Governance: Organization,42957,12642,55599,0.772622,M,1,Pass,0,201200261,42957,12642,55599,0.772622,1,Pass,20,40
201200208,2012,30,2,ORANGE,11/6/2012,Tustin,2,M,HH,"Shall an ordinance be adopted repealing Tustin City Code sections 1303 and 1308(a)-(d), to eliminate City Council member monthly salary and City Council compensation consisting of participation in the City medical, dental insurance, life insurance programs, and retirement benefits?",70,Ordinance,42,Governance: Personnel/Labor Relations,14086,6531,20617,0.683223,M,1,Pass,0,201200262,14086,6531,20617,0.683223,1,Pass,70,40
201200418,2012,30,3,ORANGE,11/6/2012,Tustin Unified,2,M,S,"To better prepare students for college and high-demand jobs, improve students' technology skills for today’s higher standards, retain qualified teachers, improve instruction and career training in science, math and skilled trades, and maintain high-quality education; shall Tustin Unified School District upgrade classrooms, science labs, equipment, instructional technology and infrastructure by issuing $135 million in bonds at legal rates, with independent citizen oversight, no funds for administrator compensation, all funds benefiting neighborhood schools?",11,GO Bond,11,Education: Bonds,25220,16729,41949,0.601206,F,1,PassF,0,201200263,25220,16729,41949,0.601206,1,PassF,10,10
201200209,2012,31,2,PLACER,6/5/2012,Auburn,2,M,M,Shall the Home Rule for Auburn Charter of 2012 be adopted?,20,Charter Amendment,40,Governance,1457,2610,4067,0.358249,M,2,Fail,0,201200264,1457,2610,4067,0.358249,2,Fail,20,40
201200041,2012,31,1,PLACER,6/5/2012,CSA 28,1,M,D,"Shall an ordinance be adopted to increase existing direct charges for residential development by $40 per unit; for mobile home parks by $20 per unit; for commercial/ industrial development by $0.046 per square foot for fire protection, emergency medical, prevention services and equipment replacement in North Auburn – Ophir Fire (CSA 28, Zone 193) (Charges approved in this measure are subject to an annual cost of living adjustment not to exceed 3% in any year)?",8,Development Tax,33,Safety: Fire,2450,3487,5937,0.412666,T,2,FailT,0,201200265,2450,3487,5937,0.412666,2,FailT,1,30
201200210,2012,31,2,PLACER,6/5/2012,North Tahoe,2,M,F,"To reduce traffic congestion/tourist impacts, support transportation services, build/maintain local bike trails, parks, indoor recreation opportunities, sidewalks, and beaches, and other public services, shall Placer County continue for 10 additional years, with no increase, the existing 2% North Lake Tahoe portion of the Transient Occupancy Tax - paid only by lodging guests, not by local taxpayers - with annual independent audits, continued local oversight, and all funds exclusively for North Lake Tahoe?",9,Transient Occupancy Tax,112,Revenues: Tax Creation/Incr./Contin.,2378,434,2812,0.845661,M,1,Pass,0,201200266,2378,434,2812,0.845661,1,Pass,1,110
201200419,2012,31,3,PLACER,6/5/2012,Twin Rivers Unified,2,M,G,For the election of one member of the governing board of the Twin Rivers Unified School District residing in each trustee area elected by the registered voters in that trustee area—Yes---No.,70,Ordinance,12,Education: Districts,62,30,92,0.673913,M,1,Pass,1,201200267,10818,6767,17585,0.615183,1,Pass,70,10
201200211,2012,31,2,PLACER,11/6/2012,Lincoln,2,M,H,Shall the office of the City Treasurer be appointive?,70,Ordinance,43,Governance: Organization,7637,10627,18264,0.418145,M,2,Fail,0,201200268,7637,10627,18264,0.418145,2,Fail,70,40
201200042,2012,32,1,PLUMAS,11/6/2012,Plumas,2,M,C,"Shall Ordinance No. 12-1088 be enacted? (The Ordinance would amend section 3-4.03 of the Plumas County Code to change the existing Transient Occupancy Tax in the unincorporated area of the county from nine percent (9%) to eleven percent (11%) effective January 1, 2013, with the proceeds of the tax to be used for general governmental purposes. The Ordinance shall be automatically repealed by its own terms and of no further force or effect on January 1, 2017, causing such tax rate to revert to nine percent (9%) on January 1, 2017).",9,Transient Occupancy Tax,112,Revenues: Tax Creation/Incr./Contin.,3660,5313,8973,0.40789,M,2,Fail,0,201200269,3660,5313,8973,0.40789,2,Fail,1,110
201200043,2012,32,1,PLUMAS,11/6/2012,Plumas,2,M,D,"Shall Plumas County Ordinance No. 12- 1089 be enacted adding Chapter 16 to Title 3 of the Plumas County Code to impose a transactions and use tax at a rate of 0.25%
within the incorporated and unincorporated territory of Plumas County and requiring that all funds generated as a result of the tax to be spent for general governmental purposes, with the tax to be operative on April 1, 2013, and the authority to levy the tax to expire January 1, 2017?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,3456,6159,9615,0.359438,M,2,Fail,0,201200270,3456,6159,9615,0.359438,2,Fail,1,110
201200420,2012,33,3,RIVERSIDE,6/5/2012,Jurupa Unified,2,M,M,"Without increasing tax rates, to provide quality education, improve safety, and train students for today's jobs, shall Jurupa Unified School District repair aging, leaky roofs, remove asbestos; improve fire safety/security; improve career training technology/facilities/equipment; upgrade classrooms/science laboratories/libraries technology for 21st-Century skills,; ensure safe, adequate student restrooms; renovate or repair elementary , middle and high school facilities by issuing $125 million in bonds at legal rates with independent oversight and all funds used locally?",11,GO Bond,11,Education: Bonds,3703,3414,7117,0.520303,F,2,FailF,0,201200271,3703,3414,7117,0.520303,2,FailF,10,10
201200212,2012,33,2,RIVERSIDE,6/5/2012,Riverside,2,M,E,"Shall the Charter of the City of Riverside be amended to include a new Charter officer, the City Auditor, appointed by the City Council, with the powers and duties of the City Auditor set by ordinance of the City Council?",20,Charter Amendment,43,Governance: Organization,13947,16399,30346,0.459599,M,2,Fail,0,201200272,13947,16399,30346,0.459599,2,Fail,20,40
201200213,2012,33,2,RIVERSIDE,6/5/2012,Riverside,2,M,F,"Shall the Charter of the City of Riverside be amended by adding a new section 811, entitled ""Commission on Sustainability,"" which would create a new commission to advise the Mayor and City Council on matters of sustainability as it pertains to environmental stewardship, economic development, and regional advantages as a means of pursuing a higher quality of life, with the powers and duties of that commission set by ordinance of the City Council?",20,Charter Amendment,43,Governance: Organization,10638,19704,30342,0.350603,M,2,Fail,0,201200273,10638,19704,30342,0.350603,2,Fail,20,40
201200214,2012,33,2,RIVERSIDE,6/5/2012,Riverside,2,M,G,"Shall the Charter of the City of Riverside be amended to provide that if in the June election for City Council, no candidate for City Council receives a majority of the total votes cast, that the run-off election be held on the last Tuesday in August instead of on the first Tuesday in November?",20,Charter Amendment,48,Governance: Elections,10738,19713,30451,0.352632,M,2,Fail,0,201200274,10738,19713,30451,0.352632,2,Fail,20,40
201200215,2012,33,2,RIVERSIDE,6/5/2012,Riverside,2,M,H,"Shall the Charter of the City of Riverside be amended to eliminate the authority of the City Manager to approve or disapprove appointments and removals of subordinate employees of any Charter officer, including the City Clerk and City Attorney?",20,Charter Amendment,42,Governance: Personnel/Labor Relations,16665,13444,30109,0.553489,M,1,Pass,0,201200275,16665,13444,30109,0.553489,1,Pass,20,40
201200216,2012,33,2,RIVERSIDE,6/5/2012,Riverside,2,M,J,Shall the Charter of the City of Riverside be amended to provide that bids for public works contracts be advertised by electronic means instead of in the newspaper?,20,Charter Amendment,47,Governance: Contracting/Bidding/Leasing,14126,16392,30518,0.462874,M,2,Fail,0,201200276,14126,16392,30518,0.462874,2,Fail,20,40
201200217,2012,33,2,RIVERSIDE,6/5/2012,Riverside,2,M,K,"Shall the Charter of the City of Riverside be amended by making certain non-substantive updates, related to change of position titles, elimination of paper copy distribution of certain documents to City officials, posting of certain documents (budget, external audit) on the internet, word corrections, deletion of obsolete language, reflection of current practices, elimination of references to taxes no longer being collected, adding ""accessible"" before ""website"" throughout the Charter, and timing of the Charter Review process?",20,Charter Amendment,40,Governance,15389,14236,29625,0.51946,M,1,Pass,0,201200277,15389,14236,29625,0.51946,1,Pass,20,40
201200218,2012,33,2,RIVERSIDE,6/5/2012,Riverside,2,M,M,"Shall the Charter of the City of Riverside be amended to remove oversight of the maintenance of parkways, shrubs, and trees within street right-of-way from the Park and Recreation Commission?",20,Charter Amendment,40,Governance,13575,16449,30024,0.452138,M,2,Fail,0,201200278,13575,16449,30024,0.452138,2,Fail,20,40
